,best_match_score,ID,client,Record,ipAddress,hostname,alias_list,address_list,content-length,url,User-Agent,HTTPMethods,HTTPVersion,datetime
303172,0.08224465573475757,4106,31.59.252.78,728890.0,31.59.252.23,31-59-252-78.shatel.ir,['31.59.252.78'],,34189.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:31:11+0330]
355451,0.08215144536467262,4806,77.238.115.17,25794.0,77.238.115.91,77.238.115.17,[Errno 1] Unknown host,,16751.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m?amp_js_v=0.1&usqp=mq331AQECAEoAQ,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:05:41:16+0330]
433357,0.08213988091663235,5866,83.122.67.75,249543.0,83.122.75.241,83.122.67.75,[Errno 1] Unknown host,,5852.0,https://torob.com/p/1e48bca8-c2da-4ecc-9358-7a73305e512d/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:26:31+0330]
285833,0.08212985631486382,3876,89.198.113.87,311603.0,89.198.87.124,89.198.113.87,[Errno 1] Unknown host,,4763.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:53:15+0330]
200075,0.08211677369828321,2695,83.122.171.17,79827.0,83.122.171.80,83.122.171.17,[Errno 1] Unknown host,,4115.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:43:12+0330]
286240,0.08206892794071029,3881,217.24.158.241,253658.0,217.24.158.165,217.24.158.241,[Errno 1] Unknown host,,35518.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:28:23+0330]
396864,0.08205213405461874,5379,89.196.141.62,779669.0,89.196.62.31,89.196.141.62,[Errno 1] Unknown host,,30017.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:48:36+0330]
84295,0.08193863487359816,1188,188.208.92.93,971677.0,188.208.93.176,188.208.92.93,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:00:06+0330]
171076,0.08193596910634285,2329,217.24.156.213,232641.0,217.24.156.101,217.24.156.213,[Errno 1] Unknown host,,6746.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:18:43+0330]
341251,0.08190445958040872,4608,83.120.178.92,765060.0,2.178.92.83,83.120.178.92,[Errno 1] Unknown host,,0.0,https://www.google.com/search?client=tablet-android-huawei&source=android-home&source=hp&ei=rNlGXP3zMs7MwQLd_avYBg&q=,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:43:32+0330]
440343,0.08188740824242015,5978,128.65.161.207,116585.0,128.65.161.60,128.65.161.207,[Errno 1] Unknown host,,4120.0,https://www.zanbil.ir/m/search/Ua55mu7995k-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:13:26+0330]
276487,0.08180957234431709,3742,46.100.211.4,606085.0,46.32.4.100,46.100.211.4,[Errno 1] Unknown host,,33355.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:44:50+0330]
48829,0.08170908827310025,718,51.38.83.239,186972.0,51.38.127.239,opticalcentresupplies.co.uk,['51.38.83.239'],,19897.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/browse/refrigerator-and-freezer/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:57:06+0330]
2567,0.08169958616264626,42,109.203.138.4,458993.0,109.203.138.11,109.203.138.4,[Errno 1] Unknown host,,36559.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:51:09+0330]
386351,0.08168756527090436,5247,151.238.80.231,942501.0,151.238.161.231,151-238-80-231.shatel.ir,['151.238.80.231'],,3710.0,https://torob.com/browse/418/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:50:35+0330]
390110,0.08162376078032138,5300,188.245.125.145,730011.0,188.245.84.145,188.245.125.145,[Errno 1] Unknown host,,0.0,http://api.torob.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:31:30+0330]
28908,0.0815077532973666,429,192.15.58.121,552881.0,192.15.58.126,192.15.58.121,[Errno 1] Unknown host,,3330.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:25:24+0330]
189638,0.0814899634020744,2532,86.55.244.67,194922.0,86.55.10.244,86.55.244.67,[Errno 1] Unknown host,,178.0,http://www.angabin.ir/honey-sales.html,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:00:42+0330]
415152,0.08138606336140655,5623,192.15.18.214,76627.0,192.15.18.84,192.15.18.214,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/product/32593/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:40:17+0330]
320278,0.08136423635998366,4330,37.129.141.82,387083.0,37.129.95.141,37.129.141.82,[Errno 1] Unknown host,,5852.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:23:41+0330]
21614,0.08136134830921167,327,51.38.235.149,139089.0,51.38.127.235,vps-3ce70fcb.vps.ovh.net,['51.38.235.149'],,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:29:09+0330]
266955,0.08134140118615155,3624,95.64.83.217,111941.0,95.64.83.29,95.64.83.217,[Errno 1] Unknown host,,5514.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:10:01+0330]
110711,0.08133686912885248,1543,83.121.88.133,502900.0,83.121.88.234,83.121.88.133,[Errno 1] Unknown host,,24367.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:07:09+0330]
37767,0.08128145915391972,556,192.15.133.213,798890.0,192.15.213.113,192.15.133.213,[Errno 1] Unknown host,,5852.0,https://torob.com/search/?query=J6+plus,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:56:07+0330]
292470,0.0812535954922861,3961,83.120.113.178,196395.0,83.120.113.75,83.120.113.178,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:01:23+0330]
332157,0.08122079604190478,4500,185.131.88.179,650597.0,185.131.91.179,185.131.88.179,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:01:07+0330]
362758,0.08118340456976082,4925,83.123.248.80,119946.0,83.123.2.80,83.123.248.80,[Errno 1] Unknown host,,3294.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:16:27+0330]
178374,0.081147804145113,2401,83.123.156.111,41171.0,83.123.156.151,83.123.156.111,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/article/185/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:06:36:33+0330]
101594,0.08113608655315846,1414,83.120.201.100,729424.0,83.120.201.40,83.120.201.100,[Errno 1] Unknown host,,3997.0,https://torob.com/search/?query=,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:31:19+0330]
19010,0.081071554911067,292,83.120.156.51,94762.0,83.120.127.156,83.120.156.51,[Errno 1] Unknown host,,2594.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:56:22+0330]
412568,0.0809197091285179,5594,151.234.52.28,821482.0,151.234.92.28,151.234.52.28,[Errno 1] Unknown host,,0.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:04:06+0330]
75002,0.08084918215072383,1054,212.33.219.119,233595.0,212.33.219.134,212.33.219.119,[Errno 1] Unknown host,,31819.0,https://www.google.com,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:19:16+0330]
290508,0.08077436699302898,3933,40.77.252.211,16047.0,40.77.188.211,msnbot-40-77-252-211.search.msn.com,['40.77.252.211'],,3369.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:05:01:26+0330]
238458,0.08076331251733568,3212,31.56.183.144,759423.0,31.56.183.188,31-56-183-144.shatel.ir,['31.56.183.144'],,34982.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:41:46+0330]
11069,0.08075091179058837,158,81.16.115.239,118120.0,81.16.124.239,81.16.115.239,[Errno 1] Unknown host,,15753.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:14:32+0330]
378701,0.08073497038576746,5156,86.55.156.134,497309.0,86.55.156.109,86.55.156.134,[Errno 1] Unknown host,,5852.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:05:18+0330]
345569,0.08072723182765067,4677,37.156.51.158,497302.0,188.158.156.37,37.156.51.158,[Errno 1] Unknown host,,6492.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:05:18+0330]
352368,0.08069365484425854,4770,86.55.143.179,33898.0,86.55.179.167,86.55.143.179,[Errno 1] Unknown host,,3290.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:06:12:09+0330]
158889,0.08069318462723879,2157,204.18.4.8,1028769.0,204.18.50.8,204.18.4.8,[Errno 1] Unknown host,,18816.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:23:20+0330]
15859,0.08062775029328646,241,31.56.192.130,49206.0,31.56.192.117,31-56-192-130.shatel.ir,['31.56.192.130'],,3997.0,-,Dalvik/1.6.0 ,GET ,HTTP/1.1,[22/Jan/2019:06:57:44+0330]
406240,0.08057625113552896,5489,204.18.101.26,123975.0,204.18.121.26,204.18.101.26,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/article/1100/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:18:50+0330]
434976,0.08057032303984109,5906,83.122.62.20,163448.0,83.122.62.163,83.122.62.20,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m?amp_js_v=a2&amp_gsa=1&usqp=mq331AQCCAE,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:44:06+0330]
362033,0.08050091490602909,4914,2.181.218.50,175411.0,2.181.50.194,2.181.218.50,[Errno 1] Unknown host,,3975.0,-,Dalvik/1.6.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:51:04+0330]
127479,0.08049370498542534,1761,94.24.90.27,844103.0,94.24.98.27,94.24.90.27,[Errno 1] Unknown host,,3975.0,-,Dalvik/1.6.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:12:42+0330]
247943,0.08043685300166196,3347,31.59.241.208,571967.0,31.59.208.230,31-59-241-208.shatel.ir,['31.59.241.208'],,41658.0,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&cad=rja&uact=8&ved=2ahUKEwj1nsuQ94DgAhWJLVAKHQl-CA8QFjACegQICBAB&url=https,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:32:44+0330]
162316,0.08043621381870275,2203,83.123.247.146,919214.0,83.123.146.209,83.123.247.146,[Errno 1] Unknown host,,18735.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:41:46+0330]
347603,0.0803504205116532,4707,192.15.101.196,50106.0,192.15.101.26,192.15.101.196,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/browse/rib-belt/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:00:13+0330]
76593,0.08032943367268984,1079,31.7.120.200,17165.0,31.7.116.200,31.7.120.200,[Errno 1] Unknown host,,4167.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:05:04:47+0330]
170544,0.0803084508429524,2312,87.251.148.61,550264.0,87.251.148.129,87.251.148.61,[Errno 1] Unknown host,,4288.0,https://torob.com/p/e81f9df0-4333-4051-9de2-229b151f4327/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:24:22+0330]
56647,0.08020284981145175,811,37.255.41.212,925002.0,37.255.244.41,37.255.41.212,[Errno 1] Unknown host,,3975.0,-,Dalvik/1.6.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:43:57+0330]
213758,0.0801679370941369,2894,2.184.188.107,482615.0,2.184.201.107,2.184.188.107,[Errno 1] Unknown host,,3132.0,https://torob.com/p/8d3938de-e478-4994-9309-48fde7d82820/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:59:05+0330]
125726,0.08012843959133402,1738,37.137.122.241,513078.0,37.156.122.137,37.137.122.241,[Errno 1] Unknown host,,7669.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:11:14+0330]
14091,0.08008007460878225,206,86.55.169.52,40446.0,86.55.176.169,86.55.169.52,[Errno 1] Unknown host,,11246.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:06:33:55+0330]
12360,0.07997674345946339,187,178.252.143.242,202311.0,178.252.143.40,178.252.143.242,[Errno 1] Unknown host,,5514.0,https://torob.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:04:14+0330]
47880,0.07997150834653545,707,83.120.216.62,72624.0,83.120.62.114,83.120.216.62,[Errno 1] Unknown host,,133.0,"https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/filter/b2,p65?amp_js_v=a2&amp_gsa=1&usqp=mq331AQCCAE",Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:36:07+0330]
372245,0.07995006366909801,5066,151.234.159.188,4544.0,188.159.234.60,151.234.159.188,[Errno 1] Unknown host,,18590.0,https://www.zanbil.ir/m/filter/p28609,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:04:14:08+0330]
63436,0.07991918542289085,888,5.52.134.68,400924.0,5.52.194.134,5.52.134.68,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:28:20+0330]
29419,0.07989652650312254,435,40.77.169.26,10691.0,40.77.194.26,msnbot-40-77-169-26.search.msn.com,['40.77.169.26'],,1085.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:04:39:37+0330]
125926,0.07983602419912698,1740,46.62.248.85,371701.0,46.248.62.75,46.62.248.85,[Errno 1] Unknown host,,34287.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:17:48+0330]
285472,0.07983211876918658,3872,95.162.76.205,108557.0,95.162.12.205,95.162.76.205,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/article/616/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:07:44+0330]
298097,0.07980353246892274,4053,188.229.106.178,1043223.0,188.229.103.106,188.229.106.178,[Errno 1] Unknown host,,0.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:29:27+0330]
420229,0.079794458244402,5702,37.148.63.79,61451.0,37.148.63.174,37-148-63-79.rasana.net,['37.148.63.79'],,37146.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:22:31+0330]
160414,0.07978745260129082,2174,37.254.76.0,715949.0,37.254.160.76,37.254.76.0,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/article/17/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:26:28+0330]
277016,0.07974007716818385,3751,94.24.90.201,92510.0,94.24.82.90,94.24.90.201,[Errno 1] Unknown host,,3415.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:54:16+0330]
24816,0.07971714096655225,369,95.38.16.143,220324.0,95.38.16.86,95.38.16.143,[Errno 1] Unknown host,,39828.0,https://www.google.com/blank.html,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:12:25+0330]
317679,0.07969749074373562,4294,151.233.169.55,34718.0,151.233.98.169,151.233.169.55,[Errno 1] Unknown host,,3294.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:06:14:17+0330]
369292,0.07965269899379192,5021,69.194.71.67,253131.0,69.194.67.78,69.194.71.67,[Errno 1] Unknown host,,57686.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:27:59+0330]
7070,0.07963487688201099,100,188.229.23.235,807404.0,188.229.23.130,188.229.23.235,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:59:08+0330]
365110,0.07963292987989692,4953,83.122.174.134,108959.0,83.122.174.30,83.122.174.134,[Errno 1] Unknown host,,10371.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:08:03+0330]
406197,0.07960564031960503,5488,188.229.90.145,447188.0,188.229.92.90,188.229.90.145,[Errno 1] Unknown host,,5395.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:45:53+0330]
352157,0.07958551301169246,4763,2.190.160.8,730469.0,2.190.94.8,2.190.160.8,[Errno 1] Unknown host,,19118.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/browse/rice-cooker/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:31:37+0330]
23874,0.07947056993920089,356,195.181.86.3,7498.0,195.181.3.169,195.181.86.3,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:04:27:20+0330]
239285,0.07938935248193817,3225,204.18.62.103,388744.0,204.18.62.162,204.18.62.103,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m?amp_js_v=0.1&usqp=mq331AQECAEoAQ,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:24:08+0330]
160364,0.07936830726469894,2173,86.55.218.41,4612.0,86.55.46.218,86.55.218.41,[Errno 1] Unknown host,,178.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:04:14:21+0330]
368168,0.0793433077642015,4996,86.55.40.223,216361.0,86.55.194.40,86.55.40.223,[Errno 1] Unknown host,,18944.0,https://www-zanbil-ir.cdn.ampproject.org/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:10:13+0330]
323446,0.07933799253468307,4378,192.15.7.77,229485.0,192.15.194.77,192.15.7.77,[Errno 1] Unknown host,,18660.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:17:04+0330]
389781,0.07932179606271866,5296,2.190.82.186,571823.0,2.186.82.91,2.190.82.186,[Errno 1] Unknown host,,33158.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:32:39+0330]
364998,0.07929858422401816,4950,77.81.208.155,319946.0,77.81.155.177,77.81.208.155,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:56:22+0330]
405496,0.07929566350852349,5476,185.111.13.251,805207.0,185.111.13.151,185.111.13.251,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:58:17+0330]
88334,0.07925997785672141,1245,159.89.19.206,583555.0,159.89.19.167,159.89.19.206,[Errno 1] Unknown host,,5208.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:37:23+0330]
151650,0.07922048745139348,2060,89.199.209.161,285606.0,89.199.161.236,89.199.209.161,[Errno 1] Unknown host,,17375.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:43:33+0330]
430129,0.07921675009729068,5820,37.32.36.116,75345.0,54.36.116.32,37.32.36.116,[Errno 1] Unknown host,,4167.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:38:48+0330]
118294,0.07919857409173263,1638,89.41.208.55,70515.0,89.34.41.55,89.41.208.55,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/product/32582/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:32:57+0330]
119136,0.07918045559553047,1650,213.195.61.175,974952.0,213.195.36.175,213.195.61.175,[Errno 1] Unknown host,,4181.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:01:33+0330]
173344,0.07917865168484811,2353,77.237.184.113,441840.0,77.237.184.12,77.237.184.113,[Errno 1] Unknown host,,4328.0,https://torob.com/browse/94/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:44:03+0330]
197243,0.07914107881610434,2649,204.18.192.68,18543.0,204.18.68.10,204.18.192.68,[Errno 1] Unknown host,,0.0,https://www.zanbil.ir/login/auth?forwardUri=,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:05:11:32+0330]
139038,0.07906607960411069,1912,192.15.67.246,778278.0,192.15.67.65,192.15.67.246,[Errno 1] Unknown host,,30017.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:47:58+0330]
339368,0.07904068046350005,4581,204.18.233.131,930460.0,204.18.233.56,204.18.233.131,[Errno 1] Unknown host,,19134.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/browse/air-conditioner-split/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:45:52+0330]
199560,0.07899530255540724,2679,93.115.216.227,158664.0,93.115.227.242,93.115.216.227,[Errno 1] Unknown host,,29742.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:41:27+0330]
395936,0.07897143363945519,5363,94.24.102.237,137034.0,94.24.83.102,94.24.102.237,[Errno 1] Unknown host,,19353.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:27:46+0330]
379634,0.07896464942252847,5168,86.55.168.244,194922.0,86.55.10.244,86.55.168.244,[Errno 1] Unknown host,,178.0,http://www.angabin.ir/honey-sales.html,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:00:42+0330]
68349,0.07887005777546237,950,195.181.90.202,387223.0,195.181.1.90,195.181.90.202,[Errno 1] Unknown host,,43646.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:23:43+0330]
298960,0.07882774284293755,4061,188.229.22.144,543175.0,188.229.123.144,188.229.22.144,[Errno 1] Unknown host,,17177.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:22:14+0330]
293732,0.07880252204328113,3978,5.120.74.153,227890.0,5.120.153.185,5.120.74.153,[Errno 1] Unknown host,,21220.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:16:24+0330]
308366,0.07875198993017783,4177,192.15.179.234,620912.0,192.15.179.75,192.15.179.234,[Errno 1] Unknown host,,0.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:49:53+0330]
114532,0.07874147034112312,1587,83.122.227.155,102716.0,83.122.157.155,83.122.227.155,[Errno 1] Unknown host,,2489.0,-,Dalvik/1.6.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:03:42+0330]
46958,0.0787050156007996,699,195.154.122.149,53517.0,195.154.122.117,ip-195-154-122-149.a.ahrefs.com,['195.154.122.149'],,55531.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:07:12+0330]
315634,0.07866343699034235,4270,37.153.182.76,192145.0,37.153.182.169,37.153.182.76,[Errno 1] Unknown host,,4880.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:08:59:17+0330]
250293,0.07866178290479002,3384,2.176.31.231,471379.0,2.176.95.231,2.176.31.231,[Errno 1] Unknown host,,42268.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:55:45+0330]
206172,0.07863329489710917,2793,37.129.236.99,778519.0,37.129.236.17,37.129.236.99,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/browse/laptop/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:12:48:01+0330]
140678,0.07861925532272317,1935,2.187.220.25,63072.0,5.218.187.25,2.187.220.25,[Errno 1] Unknown host,,0.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:24:38+0330]
106163,0.07859626688953222,1493,113.203.104.75,67935.0,113.203.75.223,113.203.104.75,[Errno 1] Unknown host,,3862.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:07:30:23+0330]
2762,0.07857730692928575,45,2.182.138.55,999866.0,2.182.80.138,2.182.138.55,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/article/606/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:11:42+0330]
427911,0.0785761458953398,5798,31.2.238.76,492398.0,5.238.31.2,31.2.238.76,[Errno 1] Unknown host,,3975.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:03:25+0330]
318792,0.07857214222930717,4311,157.97.123.161,318208.0,157.97.123.222,157.97.123.161,[Errno 1] Unknown host,,3294.0,-,Dalvik/2.1.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:55:26+0330]
224717,0.0785616746376592,3034,83.120.123.125,558510.0,83.123.127.120,83.120.123.125,[Errno 1] Unknown host,,5852.0,https://torob.com/p/197916ba-20c0-4c72-8d8e-f3a8cbed921d/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:11:27:26+0330]
51263,0.07856032713704136,742,204.18.61.132,281860.0,204.18.132.226,204.18.61.132,[Errno 1] Unknown host,,21953.0,"https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/filter/b36,p3?amp_js_v=0.1&usqp=mq331AQECAEoAQ",Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:09:42:07+0330]
333665,0.07851066024872577,4513,31.56.102.197,327985.0,31.56.151.102,31-56-102-197.shatel.ir,['31.56.102.197'],,35190.0,https://www.google.com/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:10:00:03+0330]
51513,0.07849517155454418,745,37.202.195.126,944296.0,37.202.195.99,37-202-195-126.shatel.ir,['37.202.195.126'],,18473.0,-,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:13:51:15+0330]
259487,0.07849101412899312,3516,5.232.46.197,1022035.0,5.232.197.121,5.232.46.197,[Errno 1] Unknown host,,133.0,https://www-zanbil-ir.cdn.ampproject.org/v/s/www.zanbil.ir/m/browse/refrigerator-and-freezer/,Mozilla/5.0 ,GET ,HTTP/1.1,[22/Jan/2019:14:21:00+0330]
